DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;MOOD;PLAYLISTID;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.47153834765291064;0.7285714285714285;0.7272727272727273;0.5469910411357277;0.8363309352517985;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:3hb2ScEVkGchcAQqrPLP0R;Nickelback;Photograph;0.513;0.877;1.63E-4;9.32E-4
0.390411057037925;0.8142857142857143;0.09090909090909091;0.3364890007661159;0.7620219613782657;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:1dzQoRqT5ucxXVaAhTcT0J;Lady Gaga;Just Dance;0.822;0.739;4.26E-5;0.0264
0.41759994651052834;0.35714285714285715;0.5454545454545454;0.19605528541722048;0.43553578190079506;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:5s0WgIwh45FfLJ4rZlipVB;Dante Thomas;Miss California - Radio Version - with rap;0.767;0.712;0.0;0.00106
0.4763762793296623;0.9428571428571428;0.0;0.02617301708907268;0.6369746308216584;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA;Train;Drops of Jupiter;0.468;0.64;0.0;0.154
0.22739711634437668;0.4142857142857143;0.18181818181818182;0.2820478744195501;0.7185725104127224;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:2mI7XadiW2VoC3ptipPeo7;The Calling;Wherever You Will Go;0.547;0.714;0.0;0.0361
0.2459894835878063;0.05714285714285714;1.0;0.14951765975077788;0.6676448315032184;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:2wieqJV8095bus9sbLqAGC;Britney Spears;Oops!...I Did It Again;0.751;0.82;8.92E-6;0.303
0.3775497046139445;0.9142857142857143;0.0;0.027791241263934764;0.9830556607345702;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:3AszgPDZd9q0DpDFt4HFBy;OutKast;Hey Ya! - Radio Mix / Club Mix;0.715;0.97;1.56E-4;0.0644
0.2381905275876726;0.6571428571428571;0.8181818181818182;0.39176660047843154;0.5557553956834532;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:4YDbXmbK2k5BdejYpyXBbd;Infernal;From Paris to Berlin - radio version;0.75;0.808;0.0;0.0836
0.18708897878091763;0.5571428571428572;0.5454545454545454;0.5783470660892135;0.8441878076486179;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0J3LsonEK3aD0oozS9EBWJ;Johnny Deluxe;Drømmer Jeg;0.523;0.895;0.0;0.0242
0.37245387727031765;0.7285714285714285;0.5454545454545454;0.4453321659187917;0.7040893600908746;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0ADZ5dmXhlfzjMw6lefoPl;Nickelback;Far Away;0.518;0.797;0.0;6.96E-4
0.5515815212978838;0.6714285714285714;0.18181818181818182;0.08624274926124546;0.6718099204846648;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:7mze3mJmu79AJu8SnS37pS;Outlandish;Aicha;0.745;0.64;5.1E-5;0.21
0.23802814883445486;0.4142857142857143;0.0;0.3206350943573227;0.6964218099204846;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:3bPAOoLlUxh3D1T845vWR5;Lizzie;Ramt I Natten;0.722;0.76;0.0;0.208
0.1424491491830916;0.5714285714285714;0.8181818181818182;0.43045544802138874;0.7306891329042029;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:60JyWL5XwjKn33yzND3KlI;Kelly Clarkson;Since U Been Gone;0.664;0.761;0.0365;0.00179
0.1315602210261382;0.8285714285714286;0.0;0.3617317343923452;0.6473873532752745;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:4Sqc0kPuZpfI0T2TZBu8JT;MIKA;Grace Kelly;0.676;0.824;0.0152;0.0271
0.15773185536828935;0.5285714285714286;0.09090909090909091;0.9184633906096095;0.6908368042408178;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:3qsAFYHFcmQV0H4pKjbbsS;Beyoncé;Single Ladies (Put a Ring on It);0.426;0.584;0.0;0.0383
0.28725279028784023;0.42857142857142855;0.8181818181818182;0.10194030550821626;0.6369746308216584;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0pOcQ4GVseflTKsy1c2dfX;Christian Brøns;Du Kan Gøre Hvad Du Vil - Radio Version;0.522;0.779;0.0;0.236
0.0710645837611695;0.5571428571428572;0.8181818181818182;0.19338169765005714;0.5180802726240059;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:1KqxqNb3ssa6yNZIjQwHCy;Tim Christensen;Love Is A Matter Of...;0.352;0.48;0.0;0.00695
0.7211526981140185;0.5571428571428572;0.8181818181818182;0.19499992182491913;0.4660166603559257;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:6kEpjptnAwt11Atr4cEMe1;Nelly Furtado;All Good Things (Come To An End);0.661;0.649;1.22E-5;0.245
0.6158309732695917;0.8;0.0;0.40654169077065;0.5934305187429003;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:4vp2J1l5RD4gMZwGFLfRAu;The Black Eyed Peas;I Gotta Feeling;0.742;0.755;0.0;0.0926
