DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;PLAYLISTID;MOOD;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.11611042706240685;0.16666666666666666;1.0;0.5046041427383263;0.6344586728754366;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:3nhRassnj7SrJ4wlOWDLEu;Martin Solveig;#NAME?;0.767;0.807;0.0174;0.114
0.30428034476054694;0.48717948717948717;0.7272727272727273;0.5348924709889501;0.5241236580002587;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:0rlibmoWb58hRcQ4wA4Fsh;Dillon Francis;We Make It Bounce;0.787;0.71;9.33E-4;8.53E-4
0.046442226686540085;0.8205128205128205;0.09090909090909091;0.5350904986336095;0.47561764325443023;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:3FS2e59gXFXrcg7sN2mL5z;Vigiland;Shots & Squats;0.818;0.819;3.92E-4;0.00824
0.2066295120212559;0.6538461538461539;0.0;0.5249910887559904;0.6072953046177726;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:7HsBPZz9DNjSoknVFsOwAh;Deorro;Bootie in Your Face - No Rock Drop;0.78;0.938;0.144;0.071
0.2338604108612533;0.5128205128205128;0.18181818181818182;0.7531387381678484;1.0;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:2xaBVOUpin9dEatw4XmDM2;Just Blaze and Baauer;Higher;0.575;0.984;0.237;0.00214
0.0;0.5641025641025641;0.5454545454545454;0.5052180284367699;0.4954080972707282;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:0GcC4Wz93dRVsuiydbDObO;DR. KUCHO!;Can't Stop Playing (Makes Me High) - Oliver Heldens & Gregor Salto Vocal Mix Edit;0.708;0.904;1.79E-4;0.0863
1.0;0.28205128205128205;0.09090909090909091;0.6342825458433999;0.585693959384297;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:6E5scXXbQWkywvT2wTM8Mh;Klopfgeister;Upgrade;0.868;0.753;0.612;0.00239
0.3213466398807595;0.7564102564102564;0.09090909090909091;0.5350508931046775;0.7045660328547406;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:5zwBmW0IbXpIA84cVHDGhe;Tiësto;Split (Only U);0.634;0.927;0.687;0.048
0.2564675004860346;0.41025641025641024;0.7272727272727273;0.5349320765178819;0.7136204889406287;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:3spKNVWRlm76Va8OLjoaqm;New World Sound;Cheer Up;0.829;0.894;0.0239;0.00642
0.9549186702093189;0.34615384615384615;0.0;0.6338864905540813;0.12003621782434344;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:72vXhyyAxlRTpRgtTdnSKB;Klopfgeister;Tomorrow;0.75;0.892;0.747;0.00742
0.42789514613440477;0.5384615384615384;0.9090909090909091;0.5144362152956553;0.10192730565256751;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:38rMZCtAPuRgOuV3pyFDmF;M|O|O|N;Hydrogen;0.797;0.948;0.752;0.0052
0.8861512539692826;0.3717948717948718;0.18181818181818182;0.7034734048873225;0.10800672616737798;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:2eU4toVzsOs8DkLNmYwtSz;UnderCover;Imaginary Friends;0.568;0.843;0.824;0.0131
0.7219849653295315;0.5256410256410257;0.18181818181818182;0.7037407422076123;0.0;1.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:3goaIWpGERAPglBJKC0D3J;UnderCover;Chapati;0.635;0.68;0.815;0.0111
0.24090143218197135;1.0;0.45454545454545453;0.25716860073666287;0.2770663562281723;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:0P6RjFd2HgG2AXJadQuGfE;ZHU;Working For It;0.776;0.715;0.0131;0.0971
0.1511535221307757;0.3717948717948718;1.0;0.5732702285239021;0.502522312766783;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:3QKv87XsylJWvTCzssDvnr;Die Atzen Frauenarzt;Disco Pogo - Atzen Musik Mix;0.654;0.771;0.0;0.00898
0.5058648175750113;0.3076923076923077;0.0;0.5548041506594321;0.6754624240072435;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:1O8hqQTlDGNAHq0J9E83mN;Bombs Away;Everybody Stand Up - Extended Mix;0.814;0.82;0.00837;0.00255
0.20072257144708702;0.717948717948718;0.5454545454545454;0.5256742841300647;0.7008149010477299;0.0;1E7PtqvUPDcR1brOuOIjkP;NONE;Föstudagurinn langi 2.0;null;spotify:track:2tbvAGoLMQgjvfgW7naBiE;The Game & Skrillex;El Chapo;0.753;0.905;0.0;0.127
0.20072257144708702;0.717948717948718;0.5454545454545454;0.5256742841300647;0.7008149010477299;0.0;1E7PtqvUPDcR1brOuOIjk;END;Föstudagurinn langi 2.0;null;spotify:track:2tbvAGoLMQgjvfgW7naBiE;The Game & Skrillex;El Chapo;0.753;0.905;0.0;0.127
