DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;PLAYLISTID;MOOD;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS;VALENCE;LIVENESS;SPEECHINESS
0.11355393450097076;0.3939393939393939;0.9090909090909091;0.318061547996472;0.9107425923667845;0.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:72q0UowN9jPXvdyGhtsx1A;Slayer;Criminally Insane;0.416;0.995;0.00707;2.51E-4;0.0399;0.253;0.144
0.5916223124958377;0.7373737373737373;0.36363636363636365;0.3142773712188029;0.8359224484818925;0.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:6NwbeybX6TDtXlpXvnUOZC;Metallica;Master Of Puppets;0.538;0.872;0.573;6.08E-4;0.588;0.0946;0.0361
0.2257413848746728;0.26262626262626265;0.09090909090909091;0.41550856952158466;0.7611998536763809;1.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:1X076Ku3Az8ycHQ8bHQsDx;Yngwie Malmsteen;Anguish And Fear;0.419;0.894;1.53E-4;2.94E-4;0.173;0.342;0.117
0.30357206891075716;0.6464646464646465;0.18181818181818182;0.2817334509308479;0.8865260334105597;0.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:1s4Ie0cT6P73SRSfh3oyGW;Iron Maiden;The Number Of The Beast - 1998 Remastered Version;0.42;0.93;0.00675;0.0189;0.359;0.264;0.0638
0.28726518756819613;0.5454545454545454;0.18181818181818182;0.23021501275297365;0.860602365565175;0.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:282RZOdU2idTClxJ7XIltH;Helloween;I Want Out;0.479;0.9;0.00105;5.58E-4;0.549;0.326;0.0425
0.12808451454594819;0.43434343434343436;0.18181818181818182;0.6652761555147672;0.8577246677234482;1.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:4x7gAMNYaYJbAP1A7OEQ2s;Judas Priest;Breaking the Law;0.358;0.948;8.37E-6;0.0218;0.487;0.113;0.0785
0.2256901577283834;0.5050505050505051;0.5454545454545454;0.47408881790660534;0.8522619192781369;0.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:2tjb6V24kf6sDUdEFNf3m9;Manowar;Fighting The World;0.649;0.909;0.469;3.63E-5;0.603;0.0787;0.0729
0.2078797596422296;0.35353535353535354;0.8181818181818182;0.5101964196324283;0.9593708084379953;1.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:60qG8XZPxvmnuWeNb5p8Kx;Black Label Society;Parade Of The Dead;0.452;0.993;5.75E-5;0.0135;0.119;0.274;0.162
0.1958068019404843;0.26262626262626265;0.0;0.31953946270649086;0.8897695402999634;1.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:3yKdQuE97SkmrMLH3kKw56;Tygers Of Pan Tang;Hellbound;0.439;0.98;0.135;0.0234;0.0463;0.877;0.153
0.18031955493855303;0.2828282828282828;0.6363636363636364;0.45628828871778965;0.9216680892574075;1.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:7zN3sTaLDfJ7yGj9mDJryA;Demon;Liar;0.344;0.931;0.00292;0.154;0.856;0.887;0.0695
0.2216944403178132;0.40404040404040403;0.2727272727272727;0.4505613692164668;0.8481160834044629;0.0;5Z9xJvDtHpB6m5zHgJC5zR;ANGRY;Unleash the Fury;Old school heavy and thrash metal for the furious.;spotify:track:5ch3fw2pNFvMUaanJfIzcZ;Megadeth;Angry Again;0.676;0.748;0.75;5.36E-5;0.946;0.314;0.0298
0.14384582678052754;0.6464646464646465;0.7272727272727273;0.32943791566351216;0.8904036093159371;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:2YC6ET3q1F29B0V7UcPV70;Limp Bizkit;Break Stuff;0.423;0.919;7.11E-5;0.00426;0.626;0.0552;0.162
0.20548873258917366;0.5050505050505051;1.0;0.25416557412219015;0.8937690525545665;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:6Xpm4ajdj9SkiP08JKg3vK;Crossfade;Death Trend Setta;0.553;0.963;0.0108;3.27E-5;0.496;0.0357;0.117
0.2961390099841708;0.7171717171717171;0.36363636363636365;0.7903029725155538;0.8807706377271064;0.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:1AEYT6VxrxXPMoQUxsY0E4;Trapt;Headstrong;0.492;0.896;2.78E-6;1.72E-4;0.524;0.189;0.117
0.25434278132668064;0.6464646464646465;0.5454545454545454;0.25980310362089104;0.9516644311669309;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:55SUneDPq3ZOrJi8sVG78G;Saliva;Click Click Boom;0.609;0.937;2.94E-4;0.00324;0.515;0.129;0.0495
0.20830622563508855;0.1111111111111111;0.09090909090909091;0.6123215179614312;0.9578344104377515;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:5A495HyfXkBqQf3Vk7ygBK;Strata;Piece by Piece;0.503;0.926;0.0;0.00314;0.694;0.551;0.0768
0.2933612179766302;0.6262626262626263;0.18181818181818182;0.49300374246144296;0.9761248628216072;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:5Pm9uuEL0q6aXSRT3161UP;Slipknot;Psychosocial;0.576;0.989;0.0032;0.00252;0.352;0.0243;0.112
0.2637685762439232;0.5757575757575758;0.18181818181818182;0.7490405473051892;0.8736251676624801;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:4b4eQqhpgmJsy4dP07V7cG;Marilyn Manson;This Is The New Shit;0.568;0.868;0.00291;7.37E-4;0.614;0.118;0.0975
0.14171093545891839;0.32323232323232326;0.9090909090909091;0.35521799241972773;0.9504206804048286;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:3RVz8wD8Bln7Vanl6f4ixY;Deftones;Swerve City;0.457;0.964;0.00811;1.0E-4;0.394;0.67;0.0656
0.0763745524028093;0.3939393939393939;1.0;0.4328621486972897;0.8964272649676869;0.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:7gFpLgsQuDKFwJm4EM97kK;Phil X & The Drills;Stink;0.582;0.941;2.38E-6;2.82E-4;0.871;0.202;0.0796
0.18241986793641687;0.5555555555555556;0.0;0.24379037448451765;0.9086696744299476;0.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:6XDNRpkuzEc7zpKXSEWkVr;Rival Sons;Pressure and Time;0.406;0.919;9.92E-5;9.33E-4;0.597;0.0726;0.103
0.252549831206553;0.494949494949495;0.45454545454545453;0.5066327381945602;0.85801731496159;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:7hgtn706RqLE5q1mWe8aQx;Prong;Snap Your Fingers, Snap Your Neck;0.668;0.788;0.108;7.48E-5;0.7;0.0792;0.0424
0.13190990169510627;0.7070707070707071;0.8181818181818182;0.2548866534766751;0.9149128155103037;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:3K4HG9evC7dg3N0R9cYqk4;Linkin Park;One Step Closer;0.492;0.969;1.32E-6;0.0014;0.534;0.0787;0.0491
0.15832646035787284;0.5555555555555556;1.0;0.5450704393220662;0.9068894037312524;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:6aF5JtQSrh7wNrkDE9B0My;Powerman 5000;When Worlds Collide;0.563;0.895;0.0;0.00112;0.594;0.285;0.0816
0.17477037431675793;0.494949494949495;0.6363636363636364;0.23760458630306788;0.8972808194122667;0.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:2eHruBEy06Vt7VswO4ROhC;Fu Manchu;Eatin' Dust;0.292;0.927;0.0417;1.26E-4;0.407;0.178;0.081
0.20653120501616218;0.45454545454545453;1.0;0.4154072608519463;0.9501768077063772;0.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:3nSK1M29hY2Jg2CjsJe98h;Slipknot;People = Shit;0.462;0.996;0.00377;5.8E-5;0.141;0.139;0.231
0.21066267436439917;0.5151515151515151;0.09090909090909091;0.5459047460132058;0.7785392025362761;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:2aIB1CdRRG7YLBu9hNw9nR;Marilyn Manson;The Beautiful People;0.639;0.837;0.558;0.00106;0.914;0.0559;0.0616
0.19626784625708857;0.21212121212121213;0.8181818181818182;0.5226693046649662;0.956541885135959;0.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:308BpHy6evPQz9hSPpSLNf;In This Moment;Blood;0.534;0.95;1.91E-6;0.012;0.511;0.413;0.161
0.19391139752777792;0.09090909090909091;0.18181818181818182;0.23053085742890517;0.9479819534203145;0.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:356hjE9Uy3aEtxZ1N0Xcwj;Papa Roach;Burn;0.454;0.983;0.00113;2.53E-5;0.378;0.0738;0.131
0.1860057681766722;0.46464646464646464;0.7272727272727273;0.6892207575504755;0.956176076088282;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:0HZ3FNizbBpdp38zrKhxHs;Rev Theory;Justice;0.387;0.994;0.00106;1.97E-4;0.749;0.341;0.0578
0.24129650784543746;0.5151515151515151;0.5454545454545454;0.14687373364162948;0.9656139495183513;0.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:7hj2dEEcBL2gfra1Vq3ejh;Shinedown;Bully;0.519;0.969;0.0;9.03E-5;0.489;0.111;0.0662
0.21032201384157492;0.5959595959595959;0.45454545454545453;0.23636504493337468;0.9109376905255456;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:6sREV6MpLHTqcOmBK5mvYF;Chevelle;Face to the Floor;0.515;0.857;0.0954;1.25E-5;0.66;0.486;0.0511
0.21293459830233238;0.5454545454545454;0.7272727272727273;0.2542668827918285;0.9373734910376784;1.0;4qstWgP2KMRSiTY3a1fF2R;ANGRY;Beat Down Your Morning;Get your morning on the ropes with some ANGRY ROCK!;spotify:track:3alR818PhuUHGV3FftmjfW;Atreyu;Becoming the Bull;0.478;0.943;1.2E-5;4.94E-4;0.441;0.128;0.0826
0.31707938670860464;0.7373737373737373;0.09090909090909091;0.3838406712593263;0.9123277649067187;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:5ghIJDpPoe3CfHMGu71E6T;Nirvana;Smells Like Teen Spirit;0.516;0.906;1.01E-4;2.86E-5;0.725;0.105;0.0658
0.16290232520017006;0.7676767676767676;0.2727272727272727;0.19486424638268451;0.9445189611023046;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:6L89mwZXSOwYl76YXfX13s;Green Day;Basket Case;0.442;0.943;8.71E-6;0.00293;0.794;0.091;0.0602
0.2203625345142898;0.5353535353535354;0.7272727272727273;0.41180186407952135;0.9371296183392268;0.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:0c1iL21nLuQNZTWiijOZUG;Garbage;Only Happy When It Rains;0.472;0.875;6.34E-4;6.42E-5;0.464;0.123;0.0406
0.21745923599834024;0.6666666666666666;0.45454545454545453;0.6394186074229458;0.8323131325448117;0.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:7lY8aoN3wUR3NY4nUwigPv;The Rolling Stones;Paint It, Black - (Original Single Mono Version);0.501;0.857;0.0376;0.0161;0.776;0.369;0.113
0.33200313510135293;0.7575757575757576;0.6363636363636364;0.21703892636647515;0.9198878185587123;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:59WN2psjkt1tyaxjspN8fp;Rage Against The Machine;Killing In The Name - Remastered;0.466;0.833;0.0;0.0266;0.663;0.0327;0.304
0.41605023333965135;0.36363636363636365;0.8181818181818182;0.42276107840099164;0.8723570296305329;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:3RXldXR0RwHoJVhjaQNTYv;Pearl Jam;Not for You - Folk Arts Theater - Manila, Philippines 2/26/1995;0.281;0.779;0.0308;0.0276;0.0855;0.105;0.0493
0.3377239266632174;0.29292929292929293;0.5454545454545454;0.3183177993373221;0.8156566272405803;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:67ZyR9O1xkr9p91Vmews3V;Soundgarden;Black Hole Sun;0.356;0.717;1.2E-4;3.36E-4;0.194;0.0727;0.0367
0.2679525534171068;0.5252525252525253;0.0;0.1413136754785345;0.8506279721985124;0.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:6urCAbunOQI4bLhmGpX7iS;No Doubt;Don't Speak;0.515;0.705;1.33E-5;0.224;0.542;0.17;0.0333
0.2604554605576587;0.20202020202020202;0.9090909090909091;0.41589592619961374;0.770735276185831;0.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:1EzeXGaZdqsA4Nst1AIAL2;The Smashing Pumpkins;Bullet With Butterfly Wings;0.389;0.705;0.86;5.01E-5;0.565;0.09;0.0553
0.2018861835263743;0.5252525252525253;0.45454545454545453;0.48781316297585275;0.929008657480795;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:3LoDeIbiR12sAznmpNEmKA;Sex Pistols;Anarchy In The U.K.;0.323;0.978;1.9E-4;0.0422;0.166;0.201;0.118
0.22724362093960832;0.36363636363636365;0.7272727272727273;0.6346690186169579;0.9329106206560176;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:4nBAFFXX2NPDuT4gxQSWmh;Kaiser Chiefs;I Predict a Riot;0.385;0.977;0.0;0.0225;0.406;0.127;0.0817
0.13947487052338775;0.6060606060606061;0.18181818181818182;0.5894317179566637;0.8564809169613462;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:7lSDCrF11sdTVfjbAQVZE8;The Clash;I Fought the Law;0.525;0.9;4.09E-5;0.00539;0.88;0.14;0.0545
0.19416753325922473;0.6161616161616161;0.18181818181818182;0.3316190317274916;0.9545665162785026;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:6mfkHv00I6jhHIn7EWHJ2N;No Doubt;Just A Girl;0.634;0.93;3.17E-4;0.0944;0.706;0.134;0.056
0.12069115665773607;0.7070707070707071;0.5454545454545454;0.627762151081023;0.8427996585782223;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:5JZcX7TTLx4l0xFIXJ3DBt;blink-182;What's My Age Again?;0.403;0.956;7.09E-5;0.017;0.563;0.0893;0.0732
0.21148230870502896;0.6767676767676768;1.0;0.7348036995542419;0.8357273503231314;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:4GiVcDqNQI0fc0yYuRGH9m;Eve 6;Inside Out;0.483;0.818;0.0;0.114;0.69;0.367;0.0444
0.2705139107315749;0.1717171717171717;0.18181818181818182;0.5634549831946793;0.8758200219485429;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:4OIpGuYJ6ph56K5GTOqjU7;Silverchair;Tomorrow;0.307;0.736;1.02E-4;4.13E-4;0.547;0.0991;0.0339
0.18035413326229835;0.5353535353535354;0.9090909090909091;0.5992288622440466;0.9376417510059748;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:52olXkCzKWjG0Lrmse0VT4;Against Me!;I Was a Teenage Anarchist;0.449;0.957;5.7E-4;7.75E-4;0.427;0.103;0.0874
0.27444047149465445;0.3434343434343434;0.7272727272727273;0.7130700102500535;0.9048652603341055;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:4qFaGLVNlIxV6jMqQz47eI;Disco Ensemble;We Might Fall Apart;0.453;0.969;0.0;0.00908;0.508;0.0647;0.105
0.16986921709552327;0.30303030303030304;0.2727272727272727;0.3731079116111654;0.8880868186806488;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:43gSdvA6MOKbBNOdmTAc30;WATERS;Got to My Head;0.522;0.729;3.28E-5;0.0108;0.513;0.06;0.0432
0.30821709040054507;0.494949494949495;0.0;0.19356511167790996;0.7886355322521643;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:4veE1jrMbVSy9FRCiYDGkD;Melissa Etheridge;I'm The Only One;0.619;0.48;1.37E-6;0.0408;0.597;0.0889;0.0304
0.18424739638028984;0.31313131313131315;1.0;0.5910526566708778;0.6204609194000732;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:3ajG91JkP3bAaLrDjywKNj;PJ Harvey;Dress;0.419;0.524;0.00284;0.00642;0.687;0.0992;0.0374
0.25027918794727705;0.6363636363636364;0.36363636363636365;0.31555266858954495;0.8544079990245093;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:17ZAZ24Eyh5fKqQ06u4R3d;Alanis Morissette;You Oughta Know;0.641;0.861;0.0;0.228;0.474;0.868;0.0697
0.24404612492251895;0.6363636363636364;0.45454545454545453;0.2619067483492646;0.8639434215339593;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:3ywzBUkk3b616VzM4I5PzL;Natalie Imbruglia;Torn;0.576;0.847;1.63E-4;0.0645;0.594;0.669;0.0327
0.16419965267994815;0.37373737373737376;0.18181818181818182;0.7288980000476746;0.892817949030606;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:0tvuYipSMMgtBdEYkm30LC;Tracy Bonham;Mother Mother;0.345;0.666;0.0;0.0171;0.619;0.177;0.0594
0.23193986957568555;0.37373737373737376;0.18181818181818182;0.731204262115325;0.7795390805999268;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:11yQE2ggDMkWSmeJb47q5a;Ani Difranco;Not a Pretty Girl;0.331;0.465;0.0;0.308;0.182;0.134;0.0597
0.2129166688011311;0.5252525252525253;0.6363636363636364;0.25300350408810274;0.8738202658212413;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:48sJGpBLqQTs0sZ2ImHJof;Nada Surf;Popular;0.444;0.884;8.94E-5;0.00751;0.285;0.116;0.119
0.15871834802698645;0.6464646464646465;0.8181818181818182;0.2724011346571;0.896451652237532;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:4KacUpvbA3Mfo05gttTjhN;Sum 41;Fat Lip;0.574;0.911;0.0;6.18E-4;0.613;0.0769;0.0715
0.19449282563816217;0.5050505050505051;0.9090909090909091;0.6598412433553431;0.9572491159614681;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:464HG7mt7NNKtKY0Hco8Y8;Staind;For You;0.318;0.958;4.68E-6;0.0603;0.316;0.0981;0.442
0.18641558534698707;0.7272727272727273;0.36363636363636365;0.227724011346571;0.9334471405926107;0.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:5eek2X5459T1HoYJk2CKXv;Papa Roach;Last Resort;0.581;0.887;0.00111;5.04E-4;0.726;0.268;0.0624
0.2268850309155828;0.06060606060606061;0.18181818181818182;0.365539558055827;0.7891476649189123;0.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:71bYEROSTB7Ca8g6PbQKV1;Pearl Jam;Once;0.419;0.858;0.0;0.00798;0.246;0.0741;0.0667
0.20130603609464728;0.6868686868686869;0.09090909090909091;0.7187671330838359;0.9330081697353981;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:6SpLc7EXZIPpy0sVko0aoU;Paramore;Misery Business;0.517;0.906;9.26E-6;0.00272;0.715;0.113;0.0735
0.33398434498409396;0.6767676767676768;0.09090909090909091;0.39258301351576846;0.8273869040360933;0.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:7fcfNW0XxTWlwVlftzfDOR;Pantera;Walk;0.43;0.704;0.00221;1.55E-4;0.684;0.0933;0.0804
0.23771060760518214;0.5858585858585859;0.0;0.3317382183976544;0.8659675649311059;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:2SiqlgLMfKQbczSMRp8drY;Blue October;Into The Ocean;0.76;0.616;0.0;0.272;0.36;0.147;0.0333
0.12168112125977798;0.4444444444444444;0.36363636363636365;0.506787680865772;0.8575539568345324;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:20IBpUvPQZLvhg3hhKXDP0;The Shins;Know Your Onion!;0.487;0.614;7.2E-5;0.53;0.598;0.143;0.0569
0.27940950468472253;0.6262626262626263;0.5454545454545454;0.14664727896832017;0.8013412998414827;1.0;4dgsG6S4O8ZaTFk1gQWCk0;ANGRY;Anthems of Angst;Let it all out with this collection of the ultimate Anthems of Angst.;spotify:track:5op53ANI4exiWqFHKuwWxd;Modest Mouse;The World At Large;0.523;0.477;1.06E-4;0.0961;0.241;0.101;0.0254
0.23357913825694512;0.6262626262626263;0.18181818181818182;0.14292865485924056;0.8094622606999146;1.0;5tnBjatmVR3VtfVMOpS87h;CHILL;Calm Down;Calm Down with this chilled out playlist. For when it's time to just sit and bask in the afterglow.;spotify:track:25J4d78ESH2MgAJoIakB8O;Bahamas;Lost In The Light;0.601;0.262;0.0012;0.804;0.213;0.111;0.0344
0.2685672791725791;0.5353535353535354;0.36363636363636365;0.5211973492884556;0.8076819900012193;1.0;5tnBjatmVR3VtfVMOpS87h;CHILL;Calm Down;Calm Down with this chilled out playlist. For when it's time to just sit and bask in the afterglow.;spotify:track:1J8XsaDbekfEP0vmyLcu7w;Lucius;Dusty Trails;0.512;0.439;1.07E-5;0.48;0.357;0.109;0.028
0.27517558104390677;0.494949494949495;0.0;0.18264165335748853;0.721034020241434;1.0;5tnBjatmVR3VtfVMOpS87h;CHILL;Calm Down;Calm Down with this chilled out playlist. For when it's time to just sit and bask in the afterglow.;spotify:track:4q8AGDL52LwEQMjq1k9d5F;The National;Gospel;0.574;0.31;0.499;0.827;0.228;0.107;0.0272
0.2653911961026387;0.494949494949495;0.36363636363636365;0.08704202521989941;0.7515424948177051;1.0;5tnBjatmVR3VtfVMOpS87h;CHILL;Calm Down;Calm Down with this chilled out playlist. For when it's time to just sit and bask in the afterglow.;spotify:track:1wOR1yWj7PlnQRbL5QneuJ;The Law;On the Attack;0.469;0.253;0.0238;0.573;0.166;0.245;0.0653
0.22732686505232852;0.5353535353535354;0.8181818181818182;0.4931408071321304;0.8091452261919279;1.0;5tnBjatmVR3VtfVMOpS87h;CHILL;Calm Down;Calm Down with this chilled out playlist. For when it's time to just sit and bask in the afterglow.;spotify:track:0pNA2zQRy93duN1zqbcL3T;Andy Shauf;The Magician;0.572;0.33;0.00266;0.378;0.242;0.126;0.0278
0.14883791218642584;0.43434343434343436;0.6363636363636364;0.5037782174441611;0.6130715766369955;1.0;5tnBjatmVR3VtfVMOpS87h;CHILL;Calm Down;Calm Down with this chilled out playlist. For when it's time to just sit and bask in the afterglow.;spotify:track:123W7snVRuONLwn2uMdJB3;RY X;Berlin;0.402;0.106;0.0745;0.923;0.0384;0.11;0.0417
