DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;PLAYLISTID;MOOD;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.20478522591765214;0.6704545454545454;0.36363636363636365;0.4347724484430684;0.783805005725503;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:0O7lENhqOySbsL743G7PqD;Slipknot;Vermilion Pt. 2;0.589;0.442;4.24E-4;0.334
0.18645561578637673;0.8295454545454546;0.6363636363636364;0.46775135829876735;0.934892851300507;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5V3mdRI2yQxbSsJGDPc5lD;System of a Down;Chop Suey!;0.42;0.929;7.47E-4;3.53E-4
0.19777232749597737;0.7954545454545454;0.7272727272727273;0.388378512589823;0.9268444299034844;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:7MeXwzhSDGfqNfuFANgzVC;System of a Down;Toxicity;0.407;0.876;0.00265;2.54E-4
0.18787850384557303;0.7386363636363636;0.5454545454545454;0.5809575276041362;0.9861933584164895;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:249Z7XT6mf8B2zuI0RaeS0;System of a Down;Violent Pornography;0.458;0.958;0.0;0.0279
0.23720832747514828;0.7272727272727273;0.5454545454545454;0.5557851843196822;0.9817111074758711;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:41pOIT2t1rvr2Trg1HQChZ;System of a Down;Radio/Video;0.361;0.921;6.95E-6;0.173
0.24696415832200752;0.5454545454545454;0.09090909090909091;0.28230706315359005;0.9759201701292327;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:6ZJ1x2rr14XbIAZSSVKRlD;System of a Down;B.Y.O.B.;0.554;0.981;0.0;0.00599
0.15828425476075172;0.5909090909090909;0.0;0.5115674475667467;0.9730083428758383;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:17cKTJIWIHTeTmdgNs77DL;System of a Down;I-E-A-I-A-I-O;0.626;0.791;0.0219;1.26E-4
0.219468441306193;0.7386363636363636;0.0;0.13076181573873932;0.9238998854899394;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:1twBt7aZiy7HWPG025QGuP;System of a Down;Aerials;0.404;0.923;0.0163;0.00107
0.18631632116393024;0.06818181818181818;0.6363636363636364;0.39985102529648897;0.8858171110747587;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:7jg0HVciEUNoeeopsFD3DU;Rage Against The Machine;Testify;0.47;0.978;1.09E-5;0.0261
0.3874564541577492;0.09090909090909091;0.6363636363636364;0.744493778115324;0.8070996237526582;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:4RMnX40z03gmN3EN7HQHB7;Rage Against The Machine;Wake Up;0.42;0.832;0.0156;0.00383
0.1117832836038513;0.4431818181818182;1.0;0.3584083075305252;0.8458694585309995;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:1zcGLeBQc9c1dtoRv62O3N;Korn;A.D.I.D.A.S.;0.33;0.893;0.00381;0.00195
0.17282947734574747;0.06818181818181818;0.18181818181818182;0.6347563825436702;0.9254048748568624;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5h6wjRnugJbE4e0vzNiFUD;Korn;Coming Undone;0.695;0.679;5.07E-4;9.09E-4
0.1761621337332521;0.5795454545454546;0.45454545454545453;0.7661900449845184;0.8562735154588581;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:042Y7INHELtUGh8LRtl3X5;Marilyn Manson;This Is Halloween;0.482;0.942;4.05E-5;0.105
0.20792651492665554;0.14772727272727273;0.36363636363636365;0.5243763509960858;0.8095534107639456;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:4Pxa7ShZxAFpqOxws4CMSH;Marilyn Manson;The Dope Show;0.555;0.712;2.04E-4;1.17E-5
0.18727055441863372;0.3409090909090909;1.0;0.2562364900391424;0.7936201537706526;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:06aUUZ7lGovXBtwTDwjOWg;Marilyn Manson;I Put A Spell On You;0.63;0.755;0.365;0.00107
0.20792651492665554;0.4659090909090909;0.6363636363636364;0.5250993164690074;0.8286602322918369;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:0XfNjyJcb7d2ZAscVM4K7J;Nine Inch Nails;Wish;0.516;0.985;0.308;3.86E-4
0.26750686058561024;0.45454545454545453;0.5454545454545454;0.48391219255710705;0.8113528545722231;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:44sz0rNbTA687rs9CYi0IN;Nine Inch Nails;The Day The World Went Away;0.187;0.243;0.702;0.0229
0.2966584912439661;0.4772727272727273;0.0;0.5905240404276451;0.859545231473908;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:0ypg59NyOVCpWVzd0SUsT5;Nine Inch Nails;Every Day Is Exactly The Same;0.626;0.93;0.0619;0.0267
0.2544795588396107;0.42045454545454547;1.0;0.48810393176374384;0.8795026991657124;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:6iuRL2eQNTNQ2trVdbBYsE;Nine Inch Nails;Survivalism;0.622;0.664;0.186;8.25E-4
0.24316284713001005;0.36363636363636365;0.9090909090909091;0.3129929310042648;0.8137084901030589;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:60YSrrQDF4AEJUM9NRSqmK;Nine Inch Nails;My Violent Heart;0.681;0.836;0.218;0.0216
0.1450395492582236;0.4772727272727273;0.18181818181818182;0.5207834316761116;0.8394241779813512;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:2Ad7XA54Jw0YyBF5rjiFyl;Nine Inch Nails;March Of The Pigs;0.512;0.84;0.142;0.0278
0.3987380167570129;0.6931818181818182;0.9090909090909091;0.19615002628965358;0.780075249468346;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:39tLc4Xp58Lu4KcWHggeE2;Nine Inch Nails;Closer;0.559;0.725;0.553;3.65E-4
0.2959646217695364;0.3977272727272727;0.45454545454545453;0.4883522229362623;0.7905447407165057;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:19edE1ywZArmFHVSFoI5SW;Nine Inch Nails;Eraser;0.694;0.957;0.744;0.0575
0.21601471576086106;0.23863636363636365;0.5454545454545454;0.8162572296547292;0.9107475871094388;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:2LaqepPZ8orpSkw6BMETEg;Avenged Sevenfold;Almost Easy;0.377;0.957;4.74E-5;3.81E-5
0.3219827743322971;0.25;0.6363636363636364;0.5469416369690951;0.9091444462620644;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:4UlkjVAgqZu1jdG5mVH4oB;Avenged Sevenfold;Critical Acclaim;0.502;0.966;6.33E-5;2.42E-4
0.28836199938554147;0.23863636363636365;0.5454545454545454;0.48823538003154754;0.9053492556846066;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:70NF3Hgs28exyapdiFXz4h;Avenged Sevenfold;Scream;0.549;0.941;1.45E-6;3.74E-5
0.37042866292784277;0.2840909090909091;0.18181818181818182;0.34231319740608757;0.9252085718959594;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:4QdwsME04RG25KPHcPYoox;Avenged Sevenfold;Afterlife;0.492;0.95;6.22E-5;4.44E-4
0.2324879321387843;0.45454545454545453;0.18181818181818182;0.23260501256061233;0.9325372157696712;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:217JgdPwpryTD3Cuf8fJFa;Avenged Sevenfold;Welcome To The Family;0.571;0.948;0.0;0.00259
